start,end,N,SS,bsfs,TajD,FerL,FulD,FayH,ZngE,Colless,Omega,btree,path
0,100001.0,50,526,-1.1849751799118442,-0.280527744641879,-1.3747684829341102,-0.4485335214577407,-0.1819711088223312,1.06045437515916,0.1744455629785546,-0.6911462861100178,-1.086754050342549,3020138
0,100001.0,50,404,-1.2455218816175564,-0.4229936906188698,-0.4818659822825996,0.7039660123220812,-0.0866867267141805,0.2039890800619259,0.1434568564267812,-0.3491406555825055,-0.439153903557164,3020139
0,100001.0,50,292,-1.777005537951187,-0.7135742330381386,0.2115664202758366,1.3203623444546466,-0.0247388099537567,-0.5521438462625766,0.220431029554679,-0.8071665172137301,-1.9456443685443383,3020140
0,100001.0,50,462,-2.6763676308275697,-0.4469495191060071,-0.6715010449792523,1.3894082230272928,-0.1106557798474199,0.3576880383094497,0.1615306122448979,-0.7964823251110272,-1.165357009060607,3020141
0,100001.0,50,419,0.3392792104493349,0.3782943705521807,-0.5912709450397908,-0.6761316756105749,-0.0436597742192479,0.7136870072450577,0.1554100018385732,-0.2970572963795096,-0.5926113535795229,3020142
0,100001.0,50,369,-3.0406207091123507,-0.7976786152808765,-0.0092339576868364,2.1250022849107317,-0.0568511829796013,-0.4032975788554783,0.1752277182059264,-0.5865573596827662,-1.5098788357795296,3020143
0,100001.0,50,350,-1.0211228755339312,-0.3814907249069231,-0.0115152593244629,1.6149461868832728,-0.0280454685245675,-0.1865295227927942,0.1523703231292517,-0.6886220019096181,-0.8749368791854769,3020144
0,100001.0,50,433,0.0218956019260289,0.3219582557096014,-0.7593731190862344,0.2997271934361155,-0.0674759710661502,0.832052938047812,0.1448999718230487,-0.450255457544132,-0.4229484110270249,3020145
0,100001.0,50,493,-0.2314466576046827,-0.0987836685365819,-0.3419828708920853,-0.4382692817162374,-0.0473252442518335,0.2487785647727791,0.1679738384715588,-0.439848733054511,-1.172652359396039,3020146
0,100001.0,50,486,-1.8290461243628344,-0.5444202422723531,-0.2161738850452165,1.6464702908997166,-0.0635422771079284,-0.0920395827501959,0.2228214655427388,-0.5562892687016153,-2.084696421508846,3020147
0,100001.0,50,399,0.3532467799426644,0.1972130056280802,-0.1020152858525821,-0.2850844320909084,0.0016759227556149,0.1912181811214717,0.1289023717595146,0.0683202348578559,-0.0544638422435949,3020148
0,100001.0,50,430,0.4314017255343656,0.3314132535562475,-0.2388580395720257,0.2558771153273964,-0.0051596567843698,0.3806077980547353,0.1659763905562225,-0.3614174822587309,-0.8021783677679789,3020149
0,100001.0,50,388,-1.674578760819016,-0.4640457970592802,-0.7301852347620367,1.0974146513418024,-0.1190691340672991,0.400503243315292,0.2177068501819332,-0.762946753204945,-2.048884793065028,3020150
0,100001.0,50,487,-1.6777435950033537,-0.4954081782090156,-0.8493378433789229,0.8449365829264452,-0.1349976654808971,0.488506703510178,0.1770416300491488,-0.4780020427306795,-1.2867950402927475,3020151
0,100001.0,50,321,-3.880087282869639,-1.0817009563028073,-0.5440468025961791,1.9183779848850075,-0.1404859426103793,-0.0802747256804972,0.2134417199715707,-0.7170644763184875,-1.9950967446138383,3020152
0,100001.0,50,497,-2.33779917686861,-0.7129177533261686,-1.387624182776833,0.2247954844156516,-0.2137751762086238,0.8479830065118665,0.2361656200941915,-1.4553965772711026,-2.4248018976151324,3020153
0,100001.0,50,388,-0.3715333336987496,-0.0077516281670162,-0.8117914406048475,0.1435573870192369,-0.0968726071375811,0.7074916346794314,0.1868024987772887,-0.5221679909918688,-1.7752672054274183,3020154
0,100001.0,50,422,-2.3330200504202394,-0.6786835602955005,-0.9460998876753666,0.5337001933788427,-0.1595039897349625,0.478812100521619,0.1783538996994146,-0.8589015934420478,-1.2735768002174748,3020155
0,100001.0,50,269,-0.129057025574745,0.3074421548376326,-0.8026719244208994,0.5054815872941401,-0.0744054486410074,0.8606418232660612,0.1526360544217687,-0.6163904216802856,-1.1967638106223066,3020156
0,100001.0,50,350,-1.2198911397371186,-0.4409401182741505,-0.3235102391271572,1.1922792868551042,-0.0692933461825172,0.0562082528639758,0.188484604368063,-0.676758078974538,-1.2254702643158224,3020157
0,100001.0,50,459,-0.0205920220693209,0.1670377345594298,-0.624967683385347,-1.0337073019565743,-0.0623108804151884,0.6343008081261116,0.1381694809903657,0.00961360854451,-0.1761428599634761,3020158
0,100001.0,50,325,-1.6838338546387046,-0.6734703983068879,-0.6244545667476764,0.8991620435307037,-0.1214684984252557,0.200286263088533,0.1859906462585034,-0.7035539947153736,-1.213955436572666,3020159
0,100001.0,50,463,-0.4350094749409024,-0.1853616941798071,-0.485658720018072,-0.0610408221558101,-0.0704069496649473,0.3299837896770127,0.1363453276047261,-0.1971161536015066,-0.3246056920352607,3020160
0,100001.0,50,346,-0.6462875691003478,-0.1486896592668161,-0.6444902915919738,0.2606800292994017,-0.0870336699140062,0.4880787305275886,0.1565393518518518,-0.3783978478770919,-0.5500164446202702,3020161
0,100001.0,50,336,-2.595692387928473,-0.5216282740083228,-0.961250923611148,1.5545984716289196,-0.1508539811810354,0.5734775012534598,0.1649528028265569,-0.562222178023276,-0.999921174040809,3020162
0,100001.0,50,489,-0.1040175398198961,-0.024256261643056,-0.1299206071470971,-0.111736165500679,-0.0170550619146067,0.1013768178229694,0.1564196385624957,-0.1988945034620958,-0.7535721139198094,3020163
0,100001.0,50,342,-0.6729159141108253,-0.1476944948314152,-0.7058965756881146,0.2156596929516771,-0.0942853999576471,0.542388285642763,0.1678073668491786,-0.2502253630672215,-0.8520914377893581,3020164
0,100001.0,50,429,-3.609177597831098,-0.893029855740108,-1.0958782179470823,1.058322617833377,-0.1921793330655767,0.4993506988714059,0.2538397346516246,-0.8463537211967094,-2.291066481219324,3020165
0,100001.0,50,425,0.4426410923666875,0.3319985565786552,-0.4241692969480243,0.4718638354695797,-0.0270794774582123,0.5433325136490557,0.163182226913754,-0.3111741307398192,-1.1475843899063491,3020166
0,100001.0,50,382,-0.3568695283091975,-0.064727800760388,-0.1486354653824289,0.5462186970063752,-0.0221654224795597,0.0968702917618787,0.152659036587608,-0.7397217319072195,-0.8965154637723114,3020167
0,100001.0,50,406,-0.5166934536307775,-0.0553126980965166,-1.2078912309420575,-0.9569927431889536,-0.1470898059867894,1.0302038328787084,0.1764055622248899,-0.3580632247826328,-1.1558594097436732,3020168
0,100001.0,50,460,-0.5060714931232193,-0.2904996136603163,-0.1947215446786733,1.119797712046836,-0.0433171579868652,0.0205469341666333,0.1593792517006802,-0.8574125297334154,-1.2668974396809234,3020169
0,100001.0,50,345,-4.1739611574354365,-1.140442059657213,-0.3780809576547737,2.028823912334557,-0.1247170848149948,-0.2564020481465074,0.2014505802320928,-1.026212418515552,-1.579276325231462,3020170
0,100001.0,50,460,-0.6541821958903888,-0.1499879570087541,-0.8057741999450978,-0.0721713760557371,-0.1058301078963965,0.6289385780359604,0.1937560738581147,-0.635441174522119,-1.2627970101636037,3020171
0,100001.0,50,495,0.130592814069319,0.541316354358993,-1.3148503639379074,-1.0787551895440286,-0.1176981906648056,1.433017776063858,0.1499240939313578,-0.2751796536845798,-0.7784255690089816,3020172
0,100001.0,50,414,-1.7160061673303824,-0.5284718168710526,-0.9669714721512505,0.7148758207741087,-0.1515285839575799,0.574715415613137,0.20800983436853,-0.476755800442608,-1.8711156499624944,3020173
0,100001.0,50,452,0.2310245189746484,-0.0235545036667005,0.1664809753224486,0.4438013880388833,0.0180641729362938,-0.1581349459375644,0.1503741496598639,-0.1855263206509979,-0.5406898084187234,3020174
0,100001.0,50,379,-0.624514637441534,-0.1314915119279703,-0.6013603407296775,0.7718253468164276,-0.0805776637647542,0.4591948614425264,0.1855320699708454,-0.5977504625964841,-1.5534890501600866,3020175
0,100001.0,50,402,0.3810228550189449,-0.1022528815384566,0.6234566204267732,-0.3075306996238482,0.0667964666521993,-0.5992582486342929,0.1232849881525644,0.0578962382964228,-0.0069587423544831,3020176
0,100001.0,50,411,-0.0388481734806704,0.2183974082774035,-0.8883588478758446,-0.9494332478713996,-0.0900647293399459,0.8914745482271194,0.1428816130768854,-0.3329935903087666,-0.3883814927004856,3020177
0,100001.0,50,432,0.4142900412004576,0.3226787101479619,-0.2281741432146862,-0.3777835815567416,-0.004502569072566,0.3667393623567661,0.124110109159943,0.0965211853187564,0.1238819198008601,3020178
0,100001.0,50,391,-2.2369941785905767,-0.7978119134103148,0.2330265902236853,1.6317543608233862,-0.0280896425577002,-0.6159760863148094,0.2126607492311993,-0.7748534097013133,-2.1621729772357785,3020179
0,100001.0,50,435,-1.8432940379409524,-0.4733528516799248,-1.0896157096347516,1.2708424908804767,-0.1621067660956233,0.7106604852030951,0.2008467722753437,-1.0765951992731455,-1.5569665809755835,3020180
0,100001.0,50,460,-4.13218913075847,-0.7493255304860326,-0.7327400180407443,2.376197561668468,-0.1390098323669321,0.2550666181162621,0.2083980800442004,-1.1815793723408452,-2.122353337172212,3020181
0,100001.0,50,520,0.2554810827167131,0.2331003123725071,-0.445463902445521,0.0976413316618885,-0.0363795220071288,0.5112997259149423,0.1555272108843537,-0.3092762268219745,-0.7261694010948921,3020182
0,100001.0,50,366,-1.82373436225918,-0.3140454737223129,-0.81988306845136,1.562781811735708,-0.1193420798956798,0.5565351611763801,0.2136130571631637,-0.8743615254505073,-2.0606799238849467,3020183
0,100001.0,50,461,-1.2595788981211362,-0.5090756161810619,-0.5882278256593573,0.0815689483325902,-0.1051388451112795,0.2525608814649252,0.2189060353205321,-0.4723974922053393,-2.070775343278373,3020184
0,100001.0,50,386,0.1051826482622957,0.371787544258172,-0.5553866403252914,-0.912474943369665,-0.0399335295031154,0.6786057313203582,0.1596598639455782,-0.4731344401583781,-0.6929323113001306,3020185
0,100001.0,50,393,-0.1726418321668096,-0.2439371421161876,-0.0747488602712762,-0.0884824457153523,-0.0259098247728046,-0.0603837518071541,0.173817254174397,-0.461159776016605,-1.1281809945445496,3020186
0,100001.0,50,418,-1.410083862543526,-0.4671894977483977,-0.6609376874104482,0.2513839501913775,-0.1109580022135242,0.3380878530966676,0.1881388919204045,-0.4590092507038518,-1.0735874810053818,3020187
0,100001.0,50,349,-0.6195764651628713,-0.1732270485093064,-0.5792557296205761,0.2301925947905389,-0.0809806371938154,0.4182771201971047,0.1551008084393177,-0.3155339936348569,-0.6524398248437588,3020188
0,100001.0,50,374,-2.480046600820708,-0.7829633352921214,-1.0719764900724356,0.667760028344611,-0.1820062965385194,0.5355826432301835,0.2192547086861955,-0.3186265406903805,-1.7522488136396226,3020189
0,100001.0,50,422,-4.757734570562455,-0.8386480755094687,-1.3974144412236569,1.4111698832279889,-0.2241554413238027,0.7918156972329591,0.2116358171175447,-0.7746610867771028,-2.00083061424396,3020190
0,100001.0,50,396,-2.22006563165592,-0.5805140964783221,-1.6918988376264104,-0.1501349118334569,-0.2412530061255487,1.183292359772105,0.2055725623582766,-0.8946077499149271,-1.8828167985044768,3020191
0,100001.0,50,330,-0.5307637339592014,-0.0549481539270924,-0.3623978063262873,0.3877608961236304,-0.0469759422092302,0.2891942419653177,0.1535228377065111,-0.2530360021451209,-0.8320607980267802,3020192
0,100001.0,50,339,-3.001045314667766,-0.7369957948584316,-0.8564004772399023,1.2937140332724215,-0.1534231700177965,0.3706467095288724,0.2260565643580266,-1.2207802463803388,-2.358633635685613,3020193
0,100001.0,50,287,-0.382503941451964,-0.4666347062858892,0.4801983659832067,1.0401133904599602,0.0246289690963569,-0.660367087504914,0.1716940154440154,-0.5437964384174153,-1.3704534082242703,3020194
0,100001.0,50,392,-0.0243025714601352,0.1244027506640026,-0.6327671344345809,-0.457987314948866,-0.0663831175145107,0.6188037502441464,0.1943855464263627,-0.0176069927316626,-1.537705929131851,3020195
0,100001.0,50,420,-0.2616114829717094,0.3010464120329557,-0.5951031572640698,0.0581935183568919,-0.0495057161252725,0.6771562499961532,0.1204025566270464,0.2390288931386333,0.1407174532396965,3020196
0,100001.0,50,397,-1.312913578384842,-0.4197213867461941,-0.90996859270823,0.40137473064984,-0.1372596250353406,0.580932749925355,0.1915588909982597,-0.5748459560263617,-1.6563243675104935,3020197
0,100001.0,50,481,-0.0391712125898824,0.1308873024364817,-0.4157999991241921,-0.3053211652964124,-0.0400481899710605,0.4322853018697682,0.1571583178726036,-0.2125227945530688,-0.8554775496807389,3020198
0,100001.0,50,358,-0.7494357523447038,-0.3223574847107841,-0.923169186915149,-0.2715145225062231,-0.1322399976030468,0.6427613067034449,0.2037425399607696,-0.5083855598336895,-1.963951461257028,3020199
0,100001.0,50,399,-3.651617888645648,-0.7975841526693792,-1.1044614846072545,1.347717018386666,-0.1867130306369248,0.5563503039190415,0.2160471331389698,-1.118111816914634,-1.9386880360900676,3020200
0,100001.0,50,402,-0.3792984184237046,0.1748887105654036,-1.063071282318484,-0.8600398408746268,-0.1138589501367447,1.0220861262847636,0.1768092105263158,-0.3811386476260489,-1.3244117849434685,3020201
0,100001.0,50,328,-2.271434049400428,-0.8999258377023354,0.148274053509253,0.8158634364331394,-0.0453162623956723,-0.5933268331348316,0.1585056100362222,-0.6003604723784695,-0.9388105468834994,3020202
0,100001.0,50,353,-1.6522441284001013,-0.485110462870762,-0.5566020108344313,0.9447241851154302,-0.1000795881032792,0.2376676405742365,0.1699818440889869,-1.035537202476349,-1.1794114983594524,3020203
0,100001.0,50,391,-0.2061023549658087,-0.0009176372628759,-0.5553591867615056,0.3443970339464626,-0.0659571065715249,0.4862777583905108,0.1985213246975437,-0.1431576015938243,-1.7198290016888504,3020204
0,100001.0,50,418,-0.9859910390534272,-0.1136443037634574,-0.894866330595513,0.5348448764003612,-0.1139957340347187,0.7257411487979174,0.1724842942641537,-0.3931898227289269,-1.3585449952462874,3020205
0,100001.0,50,434,-1.1925500593336604,-0.4779126568634996,-1.1975087583996928,-0.1522881511069136,-0.1752102466363029,0.8028917297704505,0.183203281312525,-0.754021049331928,-1.4574414509557911,3020206
0,100001.0,50,462,0.2491829326882057,0.3613045009485852,-0.5168389908896068,-0.7276532834817236,-0.0359521651961333,0.6399425159296438,0.1558021685831693,-0.0670261457817061,-0.6585541178212208,3020207
0,100001.0,50,369,-1.5635054276143463,-0.6275664865350706,-0.5699861264479504,0.761420652450604,-0.1115604923772952,0.1758452698837564,0.2468112244897959,-0.7505584753341163,-2.4707733490435086,3020208
0,100001.0,50,462,-0.1748661233945593,0.5321619694701849,-0.7920562329928249,-0.1502728726156277,-0.0565996274199749,0.9695778411119804,0.1446759259259259,0.0823511818789411,-0.4624335788261725,3020209
0,100001.0,50,464,-0.778887090083407,0.103237347509642,-0.7813760826489735,0.2513830309299763,-0.0852608453955743,0.738472500193582,0.2149398220826792,-0.3284248899611949,-2.044400368353477,3020210
0,100001.0,50,386,-1.39011948723267,-0.4216488675803512,-0.2502265439377388,1.081760356271825,-0.0591565716412277,0.0017337970980464,0.1675534499514091,-0.3253135596963378,-1.0534797513750862,3020211
0,100001.0,50,427,-0.8889025884620715,0.0280235076177598,-1.3240078393123782,-0.1007976564466332,-0.1549135970658695,1.175146600799616,0.1543149311006454,-0.6766361274459619,-0.8198926946953805,3020212
0,100001.0,50,402,-0.5661794619538099,-0.3210615357361121,-0.3740658473935423,0.1344766133767747,-0.0667880656376537,0.1621294161792992,0.1873651899784304,-0.4060952473436219,-1.1557366531467277,3020213
0,100001.0,50,446,-1.179767404771916,0.0106698571043485,-1.004600370933991,1.291340386505508,-0.1182034440218077,0.8862612746647222,0.1578298933209647,-0.0275248914891893,-1.0491576061157248,3020214
0,100001.0,50,381,-0.2622084534422504,0.017221591141788,-0.5486562775844749,-0.0264813807215378,-0.0639229781148388,0.4897323801944849,0.168908472479901,-0.3203001873492655,-0.9468754778572652,3020215
0,100001.0,50,418,-0.6473484319935737,-0.3225955007975087,-0.435154880274226,0.5348448764003619,-0.0741012666595634,0.2148454758506054,0.1619947397563676,-0.3021399157823522,-0.6389273236625655,3020216
0,100001.0,50,393,-1.3742184575749987,-0.5230482844572328,-1.0449443854105875,0.7403017418222373,-0.1605120089905292,0.6459131591915496,0.2051480813319803,-0.5025807905392815,-1.7076671997844453,3020217
0,100001.0,50,399,-0.8821245868992191,-0.1719091775642991,-0.8965469817635138,0.2715524260264468,-0.1183472321667112,0.6970864540337368,0.1869000377928949,-0.5173232472374807,-1.2655596093810264,3020218
0,100001.0,50,404,1.607318079067367,1.191941209328957,-0.36248682418099,-1.2386294665957802,0.0402671130744655,0.9330955198336136,0.1195938640356805,0.2206158447488123,0.3309983482249387,3020219
0,100001.0,50,368,-0.8278795909647141,-0.2572838513975484,-0.2539735543726432,1.5766847987748425,-0.0481488980052395,0.0898804454887647,0.179323178546781,-0.936174590787008,-1.2373303289794462,3020220
0,100001.0,50,426,-3.076405145953537,-0.5385461147856558,-1.3196662204515368,1.019373555888117,-0.1939623069213361,0.8786636716927807,0.2250599103277674,-0.873374387696509,-2.175771577175586,3020221
0,100001.0,50,441,-1.1508601805647132,-0.313799655212255,-0.1592220766655254,1.5112082430634326,-0.0407595744605904,-0.0225672107472729,0.1900634522814974,-0.8432949404276743,-1.417785528523704,3020222
0,100001.0,50,377,-2.6077125356936466,-0.9225597589138972,-0.0093210791101587,1.3429848274967162,-0.0655785845878201,-0.4677476032065987,0.1830446967519402,-0.6831017056938696,-1.3654316929862056,3020223
0,100001.0,50,331,-1.3521945321200664,-0.2835620219342274,-0.8303736950936904,1.314828747552118,-0.1186613114645875,0.5814458175879902,0.2105044145317701,-0.4484953337163349,-1.950730344802996,3020224
0,100001.0,50,368,0.0529007828850844,-0.0553624815869196,-0.2520223678762574,-0.0720716308689242,-0.0338033532888481,0.1923047901246249,0.1841806898197875,-0.1764002591345824,-1.1985256101477553,3020225
0,100001.0,50,343,-4.775037405500152,-1.2401690620129278,-1.8818468059651807,1.2835233115233056,-0.3105406874169049,1.0098194543558474,0.2898108567751424,-1.2753680030413386,-2.8576716839280945,3020226
0,100001.0,50,414,0.0446655054779388,0.1653171578141943,-0.4343785132965552,-0.6087198218561128,-0.0399459235379128,0.4661368156668297,0.1452225560274871,-0.1759843504458731,-0.4217955508038964,3020227
0,100001.0,50,450,-1.0363722890469351,-0.1955107405865678,-0.6374943529446053,0.625035702800347,-0.0891168757411919,0.4578594785570316,0.1444255479969765,-0.4146123475096554,-0.5775240412648583,3020228
0,100001.0,50,331,-0.7325318716595834,-0.269302723504668,-0.0105377414265418,0.6447146589506987,-0.0200949619225744,-0.1294655072064532,0.1476643990929705,-0.175734610462762,-0.6118651656634133,3020229
0,100001.0,50,433,-0.6874850671155595,-0.2538709427259732,-0.2280287267664429,1.1892489690774508,-0.0447344163240219,0.0687402436201119,0.1710652847526445,-0.3242514308928254,-0.8985461238987469,3020230
0,100001.0,50,324,-1.1143414319006144,-0.3569933761748257,-0.8374680032792797,0.7295301191421993,-0.1246903906979666,0.5498521582345381,0.1705954533712219,-0.5545782975102718,-0.9512404112700014,3020231
0,100001.0,50,440,0.0332387250473121,0.2377070366994289,-0.4310188921034836,0.1752571964137181,-0.0344516297744074,0.5007020736319375,0.15100583090379,-0.6918877534058856,-1.1477875319090505,3020232
0,100001.0,50,355,-3.912275094188622,-0.7123628815759419,-1.3945186879361526,0.6291845903481,-0.215547631115623,0.8547410297901477,0.1807476279985678,-0.9490223907351544,-1.5958606860615243,3020233
0,100001.0,50,554,-0.4098718334248109,-0.2040920022186961,-0.0666152837224705,0.8532240495508867,-0.0220908931875566,-0.0472579609857858,0.1911888237076207,-0.3102744861018726,-1.5509033806990205,3020234
0,100001.0,50,474,1.1021000040441051,0.5208233256407032,0.0258347228474123,-0.0422737206119007,0.0393935873511506,0.2466736878962925,0.1169010287041645,0.2433523458460081,0.2343108525322796,3020235
0,100001.0,50,472,-2.9690128651767846,-0.5765586849362458,-1.0433719097084526,1.1961364529291048,-0.1636653217250416,0.6167061549680402,0.2237236040249433,-0.947019706765908,-1.7172844186516054,3020236
0,100001.0,50,486,-0.1933549418351907,0.1243103007308229,-0.4782209449882071,0.3654297652643978,-0.0478825031519618,0.4836316458416234,0.1451744440466245,-0.0986835673100821,-0.3901298555856071,3020237
0,100001.0,50,380,-0.3911967217473142,0.0788991168673226,-0.5857592883176184,0.293724278207327,-0.0640203057398526,0.554066557422822,0.161507240933183,-0.598934650382,-0.797250988913369,3020238
0,100001.0,50,396,0.0879269241930443,0.1692082134015779,-0.1881478880337331,0.5602455946986495,-0.0104985311984074,0.2522473495903349,0.1861104777106373,0.0004633962666756,-1.5672833208374932,3020239
0,100001.0,50,306,-1.2814108585115882,-0.3313833554322246,-1.0819770699428528,0.6272406171405611,-0.1521750570085622,0.7772217650634113,0.177553503153086,-0.9166757035018844,-0.9849939840826424,3020240
0,100001.0,50,391,-0.4302524869953268,-0.0952208114357808,-0.7246369953339066,0.0793528784129787,-0.0926301742892919,0.5859751032444653,0.1318434908209859,-0.1514196132012187,-0.2274864391633602,3020241
0,100001.0,50,389,-3.2517089933302947,-0.3422366295477019,-1.5226290158172162,1.352551347477378,-0.2045853811656956,1.157898731032258,0.1437074829931972,-0.285893827596389,-0.5167458322670504,3020242
0,100001.0,50,397,-0.995486393058176,-0.2296545324301598,-0.7899690455181242,0.4013747306498403,-0.1097481513840055,0.5738611170242445,0.143869000114012,-0.1653179957180123,-0.4196466066331015,3020243
0,100001.0,50,384,-1.0454328195067315,-0.201833526671081,-0.5615412040352092,0.2564129910670024,-0.0807497064655136,0.3880076078410954,0.1862137259967278,-0.6668874134329643,-1.5349640182282882,3020244
0,100001.0,50,459,-1.231043539612173,-0.1516762629512823,-1.5315903924052732,0.5482663770792708,-0.1918542444330224,1.2644343964486653,0.2049367499808912,-0.7403728808436822,-1.9409331720305203,3020245
0,100001.0,50,370,-5.071491680621918,-1.2490385809211548,-1.3100290864581725,2.4703877819929247,-0.2428829313082612,0.5038481258883669,0.2812462263011713,-1.0649541824836826,-2.7464587532002143,3020246
0,100001.0,50,495,-0.2642910766431111,-0.172502839292807,-0.2222379420335526,0.538504791278198,-0.038307333455436,0.1056388737106462,0.1657000064176614,-0.4405636657850141,-0.795042386000462,3020247
0,100001.0,50,340,-0.1629684302392673,-0.0080219610875982,-0.3817534870065084,-0.4597529374351477,-0.0459698732804594,0.3303438110665352,0.1944633408919123,-0.6557909175706159,-1.405888927440737,3020248
0,100001.0,50,354,-0.0824639840753817,0.0452148329723771,-0.0713938527336361,0.1387277437600673,-0.0053242607152647,0.085865862729085,0.162345644779651,-0.0737802033535252,-1.1976767400656287,3020249
